workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,couch,feminine,furniture,3,short,brown,size,1,color,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,fan,feminine,furniture,4,bad,yellow,quality,1,color,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,TV,masculine,furniture,5,brown,good,color,1,quality,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,chair,masculine,furniture,6,square,old,shape,0,age,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,banana,feminine,food,7,red,square,color,1,shape,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,TV,masculine,furniture,8,round,purple,shape,1,color,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,desk,masculine,furniture,9,old,plastic,age,1,material,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,apple,feminine,food,10,metal,hard,material,0,texture,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,chair,masculine,furniture,11,yellow,fresh,color,0,age,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
0,cheese,masculine,food,12,brown,small,color,0,size,correct,levantine,correct,both,Arabic,2,Male,23,arabic-arabic,,5+,advanced,Yes,correct,2,Windows,1003,1504,Chrome,3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:11 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:11 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENC6KDAF8UKWJ63VGRS1E0E,34X6J5FLPUUJZ34SGL6R78VEHWOJQ6,0,Approved,Fri Feb 15 03:03:42 PST 2019,Thu Feb 14 10:18:07 PST 2019,Thu Feb 14 10:23:42 PST 2019,Fri Feb 15 03:04:21 PST 2019,,,,,[],5.47815
