workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,cheese,masculine,food,3,good,big,quality,0.61,size,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,cheese,masculine,food,4,round,fresh,shape,0.37,age,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,cheese,masculine,food,5,metal,green,material,0.52,color,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,cheese,masculine,food,6,round,green,shape,0.6,color,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,fan,feminine,furniture,7,big,yellow,size,0.5,color,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,banana,feminine,food,8,rotten,square,age,0.5,shape,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,apple,feminine,food,9,fresh,small,age,0.67,size,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,fan,feminine,furniture,10,brown,huge,color,0.37,size,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,couch,feminine,furniture,11,rotten,hard,age,0.69,texture,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
0,couch,feminine,furniture,12,wooden,old,material,0.34,age,correct,saudi,correct,both,,0,Male,24,arabic-english,,1,basic,Yes,incorrect,3,Windows,768,1366,Chrome,3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:31 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:31 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3FHTJGYT8NVLL5FJH01XL7H0CGSGP4,3M68NM076I37N94L9H123U0ERBR6R7,0,Approved,Fri Feb 15 01:13:35 PST 2019,Thu Feb 14 08:31:05 PST 2019,Thu Feb 14 08:33:35 PST 2019,Fri Feb 15 01:14:20 PST 2019,,,,,[],2.2032333333333334
