workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
0,TV,masculine,furniture,3,plastic,smooth,material,0.53,texture
0,desk,masculine,furniture,4,brown,metal,color,1,material
0,tomato,feminine,food,5,rotten,short,age,0.9,size
0,couch,feminine,furniture,6,huge,hard,size,0.5,texture
0,cheese,masculine,food,7,bad,long,quality,0.6,size
0,cheese,masculine,food,8,metal,yellow,material,0.25,color
0,desk,masculine,furniture,9,bad,old,quality,0.07,age
0,carrot,feminine,food,10,bad,purple,quality,0.74,color
0,chair,masculine,furniture,11,purple,soft,color,0.4,texture
0,chair,masculine,furniture,12,new,brown,age,0.93,color
0,desk,masculine,furniture,13,small,round,size,0.36,shape
0,banana,feminine,food,14,green,fresh,color,0.42,age
0,banana,feminine,food,15,square,wooden,shape,0.33,material
0,desk,masculine,furniture,16,good,hard,quality,0.67,texture
0,fan,feminine,furniture,17,short,plastic,size,0.23,material
0,cheese,masculine,food,18,red,big,color,0.91,size
0,apple,feminine,food,19,old,bad,age,0.07,quality
0,TV,masculine,furniture,20,big,brown,size,0.13,color
0,apple,feminine,food,21,small,hard,size,0.25,texture
0,banana,feminine,food,22,short,smooth,size,0.68,texture
0,apple,feminine,food,23,green,round,color,0.39,shape
0,fan,feminine,furniture,24,rotten,soft,age,0.88,texture
0,couch,feminine,furniture,25,smooth,small,texture,0.63,size
0,banana,feminine,food,26,red,small,color,0.45,size
0,carrot,feminine,food,27,long,round,size,0.89,shape
0,banana,feminine,food,28,hard,fresh,texture,0.71,age
1,tomato,feminine,food,3,plastic,long,material,0.71,size
1,chair,masculine,furniture,4,blue,square,color,0.27,shape
1,couch,feminine,furniture,5,small,metal,size,0.7,material
1,couch,feminine,furniture,6,brown,small,color,0.66,size
1,cheese,masculine,food,7,new,brown,age,0.94,color
1,carrot,feminine,food,8,square,yellow,shape,0.55,color
1,fan,feminine,furniture,9,hard,rotten,texture,0.59,age
1,desk,masculine,furniture,10,old,good,age,0.74,quality
1,banana,feminine,food,11,huge,square,size,0.7,shape
1,fan,feminine,furniture,12,purple,square,color,1,shape
1,couch,feminine,furniture,13,old,round,age,1,shape
1,tomato,feminine,food,14,fresh,soft,age,1,texture
1,carrot,feminine,food,15,green,hard,color,0.35,texture
1,couch,feminine,furniture,16,square,brown,shape,0.1,color
1,fan,feminine,furniture,17,soft,short,texture,0,size
1,apple,feminine,food,18,new,yellow,age,0.95,color
1,cheese,masculine,food,19,new,wooden,age,1,material
1,tomato,feminine,food,20,short,soft,size,0.94,texture
1,banana,feminine,food,21,hard,square,texture,0.54,shape
1,tomato,feminine,food,22,good,rotten,quality,0.48,age
1,TV,masculine,furniture,23,plastic,round,material,0,shape
1,TV,masculine,furniture,24,small,plastic,size,0,material
1,carrot,feminine,food,25,old,square,age,0.52,shape
1,couch,feminine,furniture,26,rotten,small,age,0.99,size
1,fan,feminine,furniture,27,short,blue,size,0.49,color
1,apple,feminine,food,28,square,bad,shape,0,quality
2,fan,feminine,furniture,3,red,old,color,0.84,age
2,chair,masculine,furniture,4,hard,metal,texture,0.87,material
2,cheese,masculine,food,5,bad,soft,quality,0.06,texture
2,banana,feminine,food,6,plastic,square,material,0.73,shape
2,desk,masculine,furniture,7,good,purple,quality,0.12,color
2,banana,feminine,food,8,good,blue,quality,0.84,color
2,couch,feminine,furniture,9,square,short,shape,0.15,size
2,TV,masculine,furniture,10,blue,plastic,color,0.83,material
2,TV,masculine,furniture,11,small,red,size,1,color
2,fan,feminine,furniture,12,metal,huge,material,0.87,size
2,fan,feminine,furniture,13,bad,blue,quality,0.88,color
2,TV,masculine,furniture,14,square,new,shape,0.92,age
2,couch,feminine,furniture,15,small,square,size,0.84,shape
2,couch,feminine,furniture,16,big,wooden,size,0.81,material
2,TV,masculine,furniture,17,yellow,short,color,0.9,size
2,chair,masculine,furniture,18,round,old,shape,0,age
2,tomato,feminine,food,19,small,square,size,0.01,shape
2,tomato,feminine,food,20,yellow,soft,color,0.08,texture
2,apple,feminine,food,21,purple,long,color,0.12,size
2,desk,masculine,furniture,22,small,plastic,size,0.01,material
2,apple,feminine,food,23,metal,smooth,material,0.09,texture
2,chair,masculine,furniture,24,short,fresh,size,0.26,age
2,apple,feminine,food,25,big,fresh,size,0.19,age
2,cheese,masculine,food,26,metal,blue,material,0.09,color
2,apple,feminine,food,27,round,fresh,shape,0.12,age
2,fan,feminine,furniture,28,plastic,smooth,material,0,texture
3,banana,feminine,food,3,round,purple,shape,0.52,color
3,desk,masculine,furniture,4,fresh,hard,age,0.65,texture
3,banana,feminine,food,5,round,soft,shape,0.83,texture
3,cheese,masculine,food,6,plastic,small,material,0.43,size
3,TV,masculine,furniture,7,metal,brown,material,0.68,color
3,cheese,masculine,food,8,plastic,square,material,0.38,shape
3,tomato,feminine,food,9,smooth,small,texture,0.78,size
3,chair,masculine,furniture,10,red,old,color,0.38,age
3,banana,feminine,food,11,small,bad,size,0.72,quality
3,carrot,feminine,food,12,fresh,small,age,0.31,size
3,tomato,feminine,food,13,new,green,age,0.68,color
3,couch,feminine,furniture,14,hard,round,texture,0.25,shape
3,desk,masculine,furniture,15,brown,soft,color,0.61,texture
3,apple,feminine,food,16,plastic,new,material,0.31,age
3,desk,masculine,furniture,17,new,smooth,age,0.64,texture
3,couch,feminine,furniture,18,short,red,size,0.36,color
3,couch,feminine,furniture,19,yellow,soft,color,0.78,texture
3,banana,feminine,food,20,metal,yellow,material,0.42,color
3,apple,feminine,food,21,new,round,age,0.73,shape
3,carrot,feminine,food,22,plastic,new,material,0.32,age
3,chair,masculine,furniture,23,green,rotten,color,0.64,age
3,TV,masculine,furniture,24,round,big,shape,0.35,size
3,chair,masculine,furniture,25,metal,huge,material,0.7,size
3,TV,masculine,furniture,26,smooth,fresh,texture,0.32,age
3,carrot,feminine,food,27,purple,small,color,0.73,size
3,TV,masculine,furniture,28,purple,rotten,color,0.4,age
4,carrot,feminine,food,3,old,bad,age,0.73,quality
4,desk,masculine,furniture,4,short,brown,size,0.65,color
4,cheese,masculine,food,5,yellow,bad,color,0.45,quality
4,couch,feminine,furniture,6,round,blue,shape,0.79,color
4,chair,masculine,furniture,7,hard,red,texture,0.7,color
4,desk,masculine,furniture,8,bad,square,quality,0.69,shape
4,TV,masculine,furniture,9,small,purple,size,0.6,color
4,couch,feminine,furniture,10,new,soft,age,0.46,texture
4,carrot,feminine,food,11,bad,metal,quality,0.67,material
4,couch,feminine,furniture,12,smooth,green,texture,0.67,color
4,fan,feminine,furniture,13,square,bad,shape,0.7,quality
4,couch,feminine,furniture,14,metal,smooth,material,0.53,texture
4,chair,masculine,furniture,15,fresh,big,age,0.76,size
4,apple,feminine,food,16,new,plastic,age,0.77,material
4,couch,feminine,furniture,17,round,brown,shape,0.73,color
4,fan,feminine,furniture,18,square,metal,shape,0.72,material
4,fan,feminine,furniture,19,new,square,age,0.71,shape
4,banana,feminine,food,20,green,metal,color,0.75,material
4,chair,masculine,furniture,21,red,good,color,0.48,quality
4,apple,feminine,food,22,purple,wooden,color,0.78,material
4,apple,feminine,food,23,yellow,good,color,0.65,quality
4,fan,feminine,furniture,24,good,rotten,quality,0.67,age
4,TV,masculine,furniture,25,wooden,round,material,0.69,shape
4,cheese,masculine,food,26,yellow,round,color,0.23,shape
4,fan,feminine,furniture,27,rotten,huge,age,0.97,size
4,tomato,feminine,food,28,yellow,square,color,0.61,shape
5,cheese,masculine,food,3,plastic,blue,material,0.58,color
5,fan,feminine,furniture,4,short,round,size,0.43,shape
5,cheese,masculine,food,5,smooth,square,texture,0.48,shape
5,chair,masculine,furniture,6,old,soft,age,0.05,texture
5,tomato,feminine,food,7,brown,new,color,0.5,age
5,banana,feminine,food,8,big,blue,size,0.94,color
5,cheese,masculine,food,9,short,fresh,size,0.02,age
5,tomato,feminine,food,10,round,smooth,shape,0.02,texture
5,cheese,masculine,food,11,green,round,color,0.48,shape
5,cheese,masculine,food,12,good,huge,quality,1,size
5,banana,feminine,food,13,yellow,plastic,color,0.01,material
5,carrot,feminine,food,14,rotten,hard,age,0.99,texture
5,cheese,masculine,food,15,big,wooden,size,0.51,material
5,cheese,masculine,food,16,small,round,size,0.01,shape
5,cheese,masculine,food,17,purple,bad,color,0.48,quality
5,fan,feminine,furniture,18,red,new,color,0.5,age
5,tomato,feminine,food,19,new,green,age,0.95,color
5,banana,feminine,food,20,new,hard,age,0.97,texture
5,banana,feminine,food,21,rotten,short,age,0.96,size
5,banana,feminine,food,22,metal,yellow,material,0.5,color
5,banana,feminine,food,23,wooden,short,material,0.5,size
5,fan,feminine,furniture,24,red,plastic,color,0.97,material
5,banana,feminine,food,25,metal,big,material,0.96,size
5,apple,feminine,food,26,big,plastic,size,0.03,material
5,desk,masculine,furniture,27,hard,green,texture,0.01,color
5,carrot,feminine,food,28,plastic,rotten,material,0.99,age
6,fan,feminine,furniture,3,red,plastic,color,0.59,material
6,apple,feminine,food,4,smooth,metal,texture,0.86,material
6,cheese,masculine,food,5,yellow,new,color,0.71,age
6,couch,feminine,furniture,6,big,good,size,0.34,quality
6,TV,masculine,furniture,7,rotten,brown,age,0.73,color
6,banana,feminine,food,8,big,old,size,0.66,age
6,fan,feminine,furniture,9,fresh,round,age,0.4,shape
6,tomato,feminine,food,10,soft,yellow,texture,0.75,color
6,tomato,feminine,food,11,fresh,wooden,age,0.57,material
6,chair,masculine,furniture,12,fresh,hard,age,0.8,texture
6,apple,feminine,food,13,blue,metal,color,0.33,material
6,carrot,feminine,food,14,smooth,old,texture,0.77,age
6,banana,feminine,food,15,new,bad,age,0.7,quality
6,chair,masculine,furniture,16,metal,purple,material,0.84,color
6,TV,masculine,furniture,17,hard,small,texture,0.71,size
6,carrot,feminine,food,18,rotten,wooden,age,0.26,material
6,banana,feminine,food,19,square,wooden,shape,0.88,material
6,carrot,feminine,food,20,red,long,color,0.7,size
6,carrot,feminine,food,21,hard,huge,texture,0.85,size
6,tomato,feminine,food,22,yellow,small,color,0.59,size
6,carrot,feminine,food,23,brown,square,color,0.8,shape
6,tomato,feminine,food,24,long,blue,size,0.77,color
6,couch,feminine,furniture,25,yellow,old,color,0.87,age
6,desk,masculine,furniture,26,plastic,purple,material,0.8,color
6,chair,masculine,furniture,27,new,long,age,0.88,size
6,cheese,masculine,food,28,metal,soft,material,0.59,texture
7,fan,feminine,furniture,3,soft,old,texture,0.43,age
7,couch,feminine,furniture,4,fresh,metal,age,0.66,material
7,couch,feminine,furniture,5,new,green,age,0.62,color
7,banana,feminine,food,6,plastic,square,material,0.4,shape
7,desk,masculine,furniture,7,blue,hard,color,0.65,texture
7,fan,feminine,furniture,8,brown,rotten,color,0.44,age
7,carrot,feminine,food,9,old,hard,age,0.77,texture
7,couch,feminine,furniture,10,new,wooden,age,0.69,material
7,fan,feminine,furniture,11,soft,purple,texture,0.49,color
7,desk,masculine,furniture,12,purple,metal,color,0.65,material
7,apple,feminine,food,13,big,purple,size,0.47,color
7,cheese,masculine,food,14,blue,plastic,color,0.56,material
7,fan,feminine,furniture,15,rotten,wooden,age,0.51,material
7,apple,feminine,food,16,blue,small,color,0.5,size
7,apple,feminine,food,17,red,metal,color,0.58,material
7,carrot,feminine,food,18,wooden,huge,material,0.72,size
7,fan,feminine,furniture,19,hard,brown,texture,0.5,color
7,desk,masculine,furniture,20,big,hard,size,0.56,texture
7,desk,masculine,furniture,21,square,bad,shape,0.4,quality
7,banana,feminine,food,22,soft,round,texture,0.75,shape
7,TV,masculine,furniture,23,blue,old,color,0.36,age
7,banana,feminine,food,24,metal,rotten,material,0.75,age
7,fan,feminine,furniture,25,smooth,blue,texture,0.58,color
7,cheese,masculine,food,26,yellow,fresh,color,0.63,age
7,tomato,feminine,food,27,long,yellow,size,0.79,color
7,banana,feminine,food,28,brown,bad,color,0.55,quality
8,cheese,masculine,food,3,smooth,long,texture,0.91,size
8,couch,feminine,furniture,4,rotten,square,age,0.85,shape
8,fan,feminine,furniture,5,hard,small,texture,0.78,size
8,cheese,masculine,food,6,big,wooden,size,0.91,material
8,couch,feminine,furniture,7,square,metal,shape,0.84,material
8,chair,masculine,furniture,8,long,red,size,0.93,color
8,banana,feminine,food,9,long,brown,size,0.85,color
8,desk,masculine,furniture,10,wooden,bad,material,0.93,quality
8,cheese,masculine,food,11,green,hard,color,0.87,texture
8,banana,feminine,food,12,short,soft,size,0.94,texture
8,banana,feminine,food,13,new,big,age,0.86,size
8,fan,feminine,furniture,14,small,brown,size,0.95,color
8,banana,feminine,food,15,round,plastic,shape,0.86,material
8,cheese,masculine,food,16,smooth,round,texture,0.91,shape
8,fan,feminine,furniture,17,brown,hard,color,0.85,texture
8,tomato,feminine,food,18,brown,small,color,0.88,size
8,TV,masculine,furniture,19,short,soft,size,0.84,texture
8,cheese,masculine,food,20,plastic,long,material,0.91,size
8,couch,feminine,furniture,21,good,yellow,quality,0.87,color
8,TV,masculine,furniture,22,bad,big,quality,0.86,size
