workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,desk,masculine,furniture,3,purple,soft,color,0.02,texture,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,carrot,feminine,food,4,smooth,blue,texture,0.98,color,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,TV,masculine,furniture,5,plastic,small,material,0.05,size,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,tomato,feminine,food,6,round,red,shape,0.98,color,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,desk,masculine,furniture,7,metal,bad,material,0.02,quality,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,chair,masculine,furniture,8,green,plastic,color,0.03,material,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,tomato,feminine,food,9,big,blue,size,0.98,color,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,chair,masculine,furniture,10,wooden,long,material,0.01,size,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,desk,masculine,furniture,11,brown,soft,color,0.99,texture,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
0,apple,feminine,food,12,short,wooden,size,0.99,material,correct,saudi,correct,both,العربية,2,Male,36,arabic-arabic,أنا سعيد جدا باداء هذه المهمة كونها بلغتي الأم. أتمنى لكم التوفيق ولو كان هناك شي يحتاج مساعدة مني فأنا مستعد كمتطوع أو بأجر . شكرا لكم,5+,superior,Yes,correct,4,Windows,768,1366,Chrome,38EHZ67RIMNF02I6PK9543N57BHGM8,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:51 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:51 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38EHZ67RIMNF02I6PK9543N57BHGM8,37M28K1J0R9RCNXBRP95H8G9DDNJAI,0,Approved,Fri Feb 15 01:23:16 PST 2019,Thu Feb 14 08:35:04 PST 2019,Thu Feb 14 08:43:16 PST 2019,Fri Feb 15 01:23:20 PST 2019,,,,,[],8.09115
