workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,tomato,feminine,food,3,square,wooden,shape,0.81,material,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,chair,masculine,furniture,4,short,brown,size,0.14,color,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,tomato,feminine,food,5,round,fresh,shape,0.31,age,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,carrot,feminine,food,6,big,blue,size,0.32,color,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,couch,feminine,furniture,7,brown,square,color,0.21,shape,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,cheese,masculine,food,8,purple,bad,color,0.17,quality,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,tomato,feminine,food,9,wooden,green,material,0.18,color,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,apple,feminine,food,10,long,smooth,size,0.24,texture,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,fan,feminine,furniture,11,hard,blue,texture,0.2,color,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
0,apple,feminine,food,12,big,soft,size,0.26,texture,correct,egyptian,correct,both,العربية,2,Male,27,arabic-arabic,,5+,advanced,Yes,correct,4,Linux,672,360,Firefox,3NBFJK3IOHD3053I20OIW7CA2BWGON,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:28:07 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:28:07 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3NBFJK3IOHD3053I20OIW7CA2BWGON,3C2NJ6JBKBDYQATST88I4XESAA22N2,0,Approved,Fri Feb 15 01:43:43 PST 2019,Thu Feb 14 08:55:51 PST 2019,Thu Feb 14 09:03:43 PST 2019,Fri Feb 15 01:44:20 PST 2019,,,,,[],7.757616666666666
