workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,banana,feminine,food,3,yellow,wooden,color,0.92,material,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,tomato,feminine,food,4,good,huge,quality,0.7,size,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,apple,feminine,food,5,huge,hard,size,0.78,texture,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,TV,masculine,furniture,6,purple,bad,color,0.69,quality,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,carrot,feminine,food,7,short,round,size,0.83,shape,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,fan,feminine,furniture,8,bad,long,quality,0.14,size,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,fan,feminine,furniture,9,smooth,bad,texture,0.15,quality,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,fan,feminine,furniture,10,plastic,blue,material,0.38,color,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,TV,masculine,furniture,11,soft,new,texture,0.4,age,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,couch,feminine,furniture,12,huge,purple,size,0.25,color,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
0,fan,feminine,furniture,13,small,smooth,size,0.36,texture,incorrect,saudi,incorrect,both,الهندية,1,Other,32,english-arabic,مثير جدا,1-5,intermediate,Yes,incorrect,4,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:47 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:47 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CF33RAV,3QY5DC2MXSGVMUPDE4ZB2B0BR9YFUN,0,Approved,Fri Feb 15 01:19:13 PST 2019,Thu Feb 14 08:29:13 PST 2019,Thu Feb 14 08:39:13 PST 2019,Fri Feb 15 01:19:20 PST 2019,,,,,[],9.76505
