workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,banana,feminine,food,3,new,yellow,age,0.57,color,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,cheese,masculine,food,4,metal,long,material,0.22,size,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,TV,masculine,furniture,5,metal,purple,material,0.36,color,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,TV,masculine,furniture,6,small,round,size,0.6,shape,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,cheese,masculine,food,7,purple,good,color,0.56,quality,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,tomato,feminine,food,8,wooden,long,material,0.27,size,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,apple,feminine,food,9,plastic,new,material,0.56,age,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,banana,feminine,food,10,square,new,shape,0.22,age,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,couch,feminine,furniture,11,big,plastic,size,0.65,material,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
0,carrot,feminine,food,12,long,bad,size,0.37,quality,incorrect,iraqi,incorrect,both,English,1,Male,25,arabic-english,"ادفع اكثر
",never,advanced,Yes,incorrect,1,Linux,864,1536,Chrome,3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:28 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:28 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3P4C70TRMRCVUK0LP88Q4Q8G76RGL6,3I3WADAZ9R087SCRC6ATHTH9KTW5OH,0,Approved,Fri Feb 15 01:12:39 PST 2019,Thu Feb 14 08:27:56 PST 2019,Thu Feb 14 08:32:39 PST 2019,Fri Feb 15 01:13:20 PST 2019,,,,,[],4.614583333333333
